level_0,Time,C6_avg,psi6,V,S-2,S-1,S0
5943,149.9999,5.56,0.99606,4.0,2.0,2.0,2.0
5944,159.9999,5.56,0.99514,4.0,2.0,2.0,2.0
5945,169.9999,5.56,0.99603,4.0,2.0,2.0,2.0
5946,179.9999,5.56,0.99531,4.0,2.0,2.0,2.0
5947,189.9999,5.56,0.99587,4.0,2.0,2.0,2.0
5948,199.9999,5.56,0.99467,4.0,2.0,2.0,2.0
5949,209.9999,5.56,0.99594,4.0,2.0,2.0,2.0
5950,219.9999,5.56,0.9959,4.0,2.0,2.0,2.0
5951,229.9999,5.56,0.99649,4.0,2.0,2.0,2.0
5952,239.9999,5.56,0.99609,4.0,2.0,2.0,2.0
5953,249.9999,5.56,0.99534,4.0,2.0,2.0,2.0
5954,259.9999,5.5666699999999985,0.9940000000000001,4.0,2.0,2.0,2.0
5955,269.9999,5.5666699999999985,0.9938,4.0,2.0,2.0,2.0
5956,279.9999,5.5666699999999985,0.99571,4.0,2.0,2.0,2.0
5957,289.9999,5.5666699999999985,0.99542,4.0,2.0,2.0,2.0
5958,299.9999,5.5666699999999985,0.99477,4.0,2.0,2.0,2.0
5959,309.9999,5.5666699999999985,0.99517,4.0,2.0,2.0,2.0
5960,319.9999,5.5666699999999985,0.99552,4.0,2.0,2.0,2.0
5961,329.9999,5.5666699999999985,0.99526,4.0,2.0,2.0,2.0
5962,339.9999,5.5666699999999985,0.996,4.0,2.0,2.0,2.0
5963,349.9999,5.5666699999999985,0.99581,4.0,2.0,2.0,2.0
5964,359.9999,5.5666699999999985,0.99307,4.0,2.0,2.0,2.0
5965,369.9999,5.5666699999999985,0.99442,4.0,2.0,2.0,2.0
5966,379.9999,5.5666699999999985,0.99438,4.0,2.0,2.0,2.0
5967,389.9999,5.5666699999999985,0.99595,4.0,2.0,2.0,2.0
5968,399.9999,5.5666699999999985,0.99559,4.0,2.0,2.0,2.0
5969,409.9999,5.5666699999999985,0.99504,4.0,2.0,2.0,2.0
5970,419.9999,5.5666699999999985,0.99478,4.0,2.0,2.0,2.0
5971,429.9999,5.5666699999999985,0.99391,4.0,2.0,2.0,2.0
5972,439.9999,5.5666699999999985,0.99553,4.0,2.0,2.0,2.0
5973,449.9999,5.5666699999999985,0.99464,4.0,2.0,2.0,2.0
5974,459.9999,5.5666699999999985,0.99612,4.0,2.0,2.0,2.0
5975,469.9999,5.5666699999999985,0.99508,4.0,2.0,2.0,2.0
5976,479.9999,5.5666699999999985,0.99293,4.0,2.0,2.0,2.0
5977,489.9999,5.5666699999999985,0.99344,4.0,2.0,2.0,2.0
5978,499.9999,5.5666699999999985,0.99538,4.0,2.0,2.0,2.0
5979,509.9999,5.5666699999999985,0.99506,4.0,2.0,2.0,2.0
5980,519.9999,5.5666699999999985,0.9967,4.0,2.0,2.0,2.0
5981,529.9999,5.5666699999999985,0.9962,4.0,2.0,2.0,2.0
5982,539.9999,5.5666699999999985,0.99375,4.0,2.0,2.0,2.0
5983,549.9999,5.5666699999999985,0.99632,4.0,2.0,2.0,2.0
5984,559.9999,5.5666699999999985,0.99565,4.0,2.0,2.0,2.0
5985,569.9999,5.5666699999999985,0.99446,4.0,2.0,2.0,2.0
5986,579.9999,5.5666699999999985,0.99397,4.0,2.0,2.0,2.0
5987,589.9999,5.5666699999999985,0.99455,4.0,2.0,2.0,2.0
5988,599.9999,5.5666699999999985,0.99257,4.0,2.0,2.0,2.0
5989,609.9999,5.5666699999999985,0.99534,4.0,2.0,2.0,2.0
5990,619.9999,5.5666699999999985,0.99363,4.0,2.0,2.0,2.0
5991,629.9999,5.5666699999999985,0.99536,4.0,2.0,2.0,2.0
5992,639.9999,5.5666699999999985,0.99568,4.0,2.0,2.0,2.0
5993,649.9999,5.5666699999999985,0.9957,4.0,2.0,2.0,2.0
5994,659.9999,5.5666699999999985,0.99445,4.0,2.0,2.0,2.0
5995,669.9999,5.5666699999999985,0.99519,4.0,2.0,2.0,2.0
5996,679.9999,5.5666699999999985,0.99618,4.0,2.0,2.0,2.0
5997,689.9999,5.5666699999999985,0.99645,4.0,2.0,2.0,2.0
5998,699.9999,5.5666699999999985,0.99516,4.0,2.0,2.0,2.0
5999,709.9999,5.5666699999999985,0.9952,4.0,2.0,2.0,2.0
6000,719.9999,5.5666699999999985,0.99615,4.0,2.0,2.0,2.0
6001,729.9999,5.5666699999999985,0.99595,4.0,2.0,2.0,2.0
6002,739.9999,5.5666699999999985,0.99557,4.0,2.0,2.0,2.0
6003,749.9999,5.5666699999999985,0.99676,4.0,2.0,2.0,2.0
6004,759.9999,5.5666699999999985,0.99445,4.0,2.0,2.0,2.0
6005,769.9999,5.5666699999999985,0.99513,4.0,2.0,2.0,2.0
6006,779.9999,5.5666699999999985,0.99515,4.0,2.0,2.0,2.0
6007,789.9999,5.5666699999999985,0.99468,4.0,2.0,2.0,2.0
6008,799.9999,5.5666699999999985,0.99532,4.0,2.0,2.0,2.0
6009,809.9999,5.5666699999999985,0.99667,4.0,2.0,2.0,2.0
6010,819.9999,5.5666699999999985,0.99296,4.0,2.0,2.0,2.0
6011,829.9999,5.5666699999999985,0.99386,4.0,2.0,2.0,2.0
6012,839.9999,5.5666699999999985,0.99535,4.0,2.0,2.0,2.0
6013,849.9999,5.5666699999999985,0.99412,4.0,2.0,2.0,2.0
6014,859.9999,5.5666699999999985,0.99523,4.0,2.0,2.0,2.0
6015,869.9999,5.5666699999999985,0.9966,4.0,2.0,2.0,2.0
6016,879.9999,5.5666699999999985,0.99445,4.0,2.0,2.0,2.0
6017,889.9999,5.5666699999999985,0.99579,4.0,2.0,2.0,2.0
6018,899.9999,5.5666699999999985,0.99638,4.0,2.0,2.0,2.0
6021,109.9999,1.55333,0.01216,1.0,0.0,0.0,0.0
6024,124.9999,1.62667,0.12471,1.0,0.0,0.0,0.0
6027,139.9999,1.76667,0.06088,1.0,0.0,0.0,0.0
6031,159.9999,1.78667,0.01977,1.0,0.0,0.0,0.0
6032,164.9999,1.46667,0.03272,1.0,0.0,0.0,0.0
6034,174.9999,1.63333,0.056129999999999985,1.0,0.0,0.0,0.0
6035,179.9999,1.66,0.032389999999999995,1.0,0.0,0.0,0.0
6037,189.9999,1.64,0.01702,1.0,0.0,0.0,0.0
6041,209.9999,1.4933299999999998,0.07532,1.0,0.0,0.0,0.0
6042,214.9999,1.61333,0.06758,1.0,0.0,0.0,0.0
6043,219.9999,1.63333,0.02217,1.0,0.0,0.0,0.0
6046,234.9999,1.53333,0.11087,1.0,0.0,0.0,0.0
6048,244.9999,1.74,0.07795,1.0,0.0,0.0,0.0
6049,249.9999,1.64667,0.036160000000000005,1.0,0.0,0.0,0.0
6052,264.9999,1.66,0.09781,1.0,0.0,0.0,0.0
6056,284.9999,1.79333,0.07341,1.0,0.0,0.0,0.0
6057,289.9999,1.63333,0.04347,1.0,0.0,0.0,0.0
6058,294.9999,1.7,0.03728,1.0,0.0,0.0,0.0
6059,299.9999,1.59333,0.05209,1.0,0.0,0.0,0.0
6060,304.9999,1.60667,0.07745,1.0,0.0,0.0,0.0
6062,314.9999,1.54,0.08079,1.0,0.0,0.0,0.0
6063,319.9999,1.42667,0.08922999999999999,1.0,0.0,0.0,0.0
6064,324.9999,1.63333,0.06567,1.0,0.0,0.0,0.0
6066,334.9999,1.56667,0.05962000000000001,1.0,0.0,0.0,0.0
6067,339.9999,1.69333,0.05594,1.0,0.0,0.0,0.0
6068,344.9999,1.5066700000000002,0.04825,1.0,0.0,0.0,0.0
6070,354.9999,1.53333,0.01135,1.0,0.0,0.0,0.0
6074,374.9999,1.61333,0.04737,1.0,0.0,0.0,0.0
6078,394.9999,1.70667,0.05988,1.0,0.0,0.0,0.0
6081,409.9999,1.74,0.06725,1.0,0.0,0.0,0.0
6089,449.9999,1.44,0.04269,1.0,0.0,0.0,0.0
6090,454.9999,1.56667,0.04783,1.0,0.0,0.0,0.0
6092,464.9999,1.66667,0.08429,1.0,0.0,0.0,0.0
6093,469.9999,1.6,0.06011,1.0,0.0,0.0,0.0
6094,474.9999,1.62,0.02242,1.0,0.0,0.0,0.0
6096,484.9999,1.72,0.07889,1.0,0.0,0.0,0.0
6097,489.9999,1.69333,0.13375,1.0,0.0,0.0,0.0
6101,509.9999,1.80667,0.03901,1.0,0.0,0.0,0.0
6102,514.9999,1.78667,0.01614,1.0,0.0,0.0,0.0
6103,519.9999,1.66667,0.03054,1.0,0.0,0.0,0.0
6104,524.9999,1.78,0.01441,1.0,0.0,0.0,0.0
6105,529.9999,1.5066700000000002,0.05508,1.0,0.0,0.0,0.0
6106,534.9999,1.66,0.07521,1.0,0.0,0.0,0.0
6107,539.9999,1.5066700000000002,0.07604,1.0,0.0,0.0,0.0
6110,554.9999,1.66667,0.09571,1.0,0.0,0.0,0.0
6111,559.9999,1.70667,0.04195,1.0,0.0,0.0,0.0
6113,569.9999,1.54667,0.05574,1.0,0.0,0.0,0.0
6116,584.9999,1.72667,0.05915,1.0,0.0,0.0,0.0
6117,589.9999,1.73333,0.10543,1.0,0.0,0.0,0.0
6119,599.9999,1.64667,0.10587,1.0,0.0,0.0,0.0
6120,604.9999,1.72,0.07351,1.0,0.0,0.0,0.0
6121,609.9999,1.70667,0.07199,1.0,0.0,0.0,0.0
6123,619.9999,1.83333,0.06617999999999999,1.0,0.0,0.0,0.0
6124,624.9999,1.78667,0.02969,1.0,0.0,0.0,0.0
6125,629.9999,1.58667,0.06788999999999999,1.0,0.0,0.0,0.0
6131,659.9999,1.93333,0.03512,1.0,0.0,0.0,0.0
6133,669.9999,1.62,0.012980000000000002,1.0,0.0,0.0,0.0
6134,674.9999,1.58,0.03338,1.0,0.0,0.0,0.0
6135,679.9999,1.74,0.07771,1.0,0.0,0.0,0.0
6141,709.9999,1.84667,0.03675,1.0,0.0,0.0,0.0
6144,724.9999,1.68,0.03367,1.0,0.0,0.0,0.0
6145,729.9999,1.56667,0.07095,1.0,0.0,0.0,0.0
6147,739.9999,1.73333,0.054810000000000005,1.0,0.0,0.0,0.0
6148,744.9999,1.66,0.02408,1.0,0.0,0.0,0.0
6150,754.9999,1.62667,0.0612,1.0,0.0,0.0,0.0
6151,759.9999,1.64,0.07082999999999999,1.0,0.0,0.0,0.0
6152,764.9999,1.72,0.02018,1.0,0.0,0.0,0.0
6153,769.9999,1.83333,0.061820000000000014,1.0,0.0,0.0,0.0
6154,774.9999,1.8,0.08784,1.0,0.0,0.0,0.0
6157,789.9999,1.79333,0.04968,1.0,0.0,0.0,0.0
6159,799.9999,1.84,0.11321,1.0,0.0,0.0,0.0
6160,804.9999,1.57333,0.04351,1.0,0.0,0.0,0.0
6161,809.9999,1.7466700000000002,0.06455,1.0,0.0,0.0,0.0
6163,819.9999,1.66,0.034789999999999995,1.0,0.0,0.0,0.0
6165,829.9999,1.76,0.11693,1.0,0.0,0.0,0.0
6166,834.9999,1.71333,0.03257,1.0,0.0,0.0,0.0
6168,844.9999,1.73333,0.08868999999999999,1.0,0.0,0.0,0.0
6169,849.9999,1.66667,0.06566,1.0,0.0,0.0,0.0
6171,859.9999,1.7,0.01485,1.0,0.0,0.0,0.0
6172,864.9999,1.58,0.0305,1.0,0.0,0.0,0.0
6173,869.9999,1.56667,0.04535,1.0,0.0,0.0,0.0
6175,879.9999,1.71333,0.02329,1.0,0.0,0.0,0.0
6176,884.9999,1.64,0.01039,1.0,0.0,0.0,0.0
6180,99.9999,3.32667,0.39626,1.0,2.0,0.0,0.0
6182,109.9999,3.18,0.41642,1.0,1.0,0.0,0.0
6186,129.9999,2.92,0.23883,1.0,1.0,0.0,0.0
6187,134.9999,3.1066700000000003,0.32402,1.0,1.0,0.0,0.0
6188,139.9999,3.05333,0.29058,1.0,1.0,0.0,0.0
6192,159.9999,2.53333,0.19319,1.0,1.0,0.0,0.0
6195,174.9999,2.55333,0.16122,1.0,0.0,0.0,0.0
6198,189.9999,2.38,0.07649,1.0,0.0,0.0,0.0
6199,194.9999,2.4,0.14697000000000002,1.0,0.0,0.0,0.0
6201,204.9999,2.35333,0.09861,1.0,0.0,0.0,0.0
6202,209.9999,2.33333,0.09942,1.0,0.0,0.0,0.0
6203,214.9999,2.26,0.04147,1.0,0.0,0.0,0.0
6204,219.9999,2.19333,0.02731,1.0,0.0,0.0,0.0
6208,239.9999,2.07333,0.03191,1.0,0.0,0.0,0.0
6209,244.9999,2.14,0.06982000000000001,1.0,0.0,0.0,0.0
6210,249.9999,1.99333,0.04131,1.0,0.0,0.0,0.0
6214,269.9999,1.92667,0.0625,1.0,0.0,0.0,0.0
6215,274.9999,2.04,0.0299,1.0,0.0,0.0,0.0
6216,279.9999,1.92,0.0494,1.0,0.0,0.0,0.0
6218,289.9999,1.89333,0.03185,1.0,0.0,0.0,0.0
6219,294.9999,2.0,0.08616,1.0,0.0,0.0,0.0
6220,299.9999,1.85333,0.04184,1.0,0.0,0.0,0.0
6221,304.9999,1.94,0.06167,1.0,0.0,0.0,0.0
6223,314.9999,1.95333,0.04563,1.0,0.0,0.0,0.0
6225,324.9999,1.96,0.02887,1.0,0.0,0.0,0.0
6227,334.9999,2.00667,0.04299,1.0,0.0,0.0,0.0
6228,339.9999,1.97333,0.04088,1.0,0.0,0.0,0.0
6229,344.9999,1.90667,0.07282999999999999,1.0,0.0,0.0,0.0
6230,349.9999,1.92,0.05821000000000001,1.0,0.0,0.0,0.0
6231,354.9999,1.83333,0.08901,1.0,0.0,0.0,0.0
6232,359.9999,1.72,0.04594,1.0,0.0,0.0,0.0
6233,364.9999,1.84,0.01878,1.0,0.0,0.0,0.0
6236,379.9999,1.79333,0.02997,1.0,0.0,0.0,0.0
6238,389.9999,1.83333,0.08034,1.0,0.0,0.0,0.0
6239,394.9999,1.86,0.04844,1.0,0.0,0.0,0.0
6241,99.9999,3.04667,0.09704,1.0,1.0,0.0,0.0
6243,119.9999,2.88,0.12049,1.0,1.0,0.0,0.0
6244,129.9999,2.71333,0.07891000000000001,1.0,1.0,0.0,0.0
6246,149.9999,2.49333,0.09789,1.0,0.0,0.0,0.0
6247,159.9999,2.44,0.10382,1.0,0.0,0.0,0.0
6249,179.9999,2.52,0.09069,1.0,0.0,0.0,0.0
6250,189.9999,2.33333,0.13621,1.0,0.0,0.0,0.0
6251,199.9999,2.26667,0.1102,1.0,0.0,0.0,0.0
6253,219.9999,2.21333,0.11157,1.0,0.0,0.0,0.0
6254,229.9999,1.87333,0.1405,1.0,0.0,0.0,0.0
6255,239.9999,2.06667,0.03762,1.0,0.0,0.0,0.0
6256,249.9999,2.02,0.08888,1.0,0.0,0.0,0.0
6257,259.9999,2.22,0.05598,1.0,0.0,0.0,0.0
6258,269.9999,1.94,0.03552,1.0,0.0,0.0,0.0
6259,279.9999,2.02667,0.0877,1.0,0.0,0.0,0.0
6261,299.9999,2.08667,0.03067,1.0,0.0,0.0,0.0
6263,319.9999,1.76,0.04509,1.0,0.0,0.0,0.0
6265,339.9999,1.78667,0.013330000000000002,1.0,0.0,0.0,0.0
6266,349.9999,1.72,0.02793,1.0,0.0,0.0,0.0
6268,369.9999,1.81333,0.034210000000000004,1.0,0.0,0.0,0.0
6269,379.9999,1.91333,0.1397,1.0,0.0,0.0,0.0
6272,409.9999,1.92,0.027610000000000003,1.0,0.0,0.0,0.0
6274,429.9999,1.84667,0.06473,1.0,0.0,0.0,0.0
6277,459.9999,1.82,0.04209,1.0,0.0,0.0,0.0
6280,489.9999,1.82,0.08097,1.0,0.0,0.0,0.0
6281,499.9999,1.88,0.04341,1.0,0.0,0.0,0.0
6282,509.9999,1.84667,0.08338999999999999,1.0,0.0,0.0,0.0
6283,519.9999,1.78,0.04502,1.0,0.0,0.0,0.0
6285,539.9999,1.84667,0.051870000000000006,1.0,0.0,0.0,0.0
6286,549.9999,1.79333,0.02929,1.0,0.0,0.0,0.0
6288,569.9999,1.74,0.06462000000000001,1.0,0.0,0.0,0.0
6291,599.9999,1.7533299999999998,0.08237,1.0,0.0,0.0,0.0
6292,609.9999,1.62667,0.06356,1.0,0.0,0.0,0.0
6293,619.9999,1.7533299999999998,0.01294,1.0,0.0,0.0,0.0
6294,629.9999,1.82667,0.0909,1.0,0.0,0.0,0.0
6295,639.9999,1.69333,0.01112,1.0,0.0,0.0,0.0
6297,659.9999,1.82667,0.02332,1.0,0.0,0.0,0.0
6298,669.9999,1.71333,0.033319999999999995,1.0,0.0,0.0,0.0
6306,749.9999,1.7,0.08217,1.0,0.0,0.0,0.0
6310,789.9999,1.84,0.10091,1.0,0.0,0.0,0.0
6311,799.9999,1.78,0.06001,1.0,0.0,0.0,0.0
6312,809.9999,1.74,0.04762,1.0,0.0,0.0,0.0
6313,819.9999,1.60667,0.02442,1.0,0.0,0.0,0.0
6315,839.9999,1.77333,0.08006,1.0,0.0,0.0,0.0
6316,849.9999,1.76667,0.1238,1.0,0.0,0.0,0.0
6318,869.9999,1.7466700000000002,0.07876,1.0,0.0,0.0,0.0
6321,899.9999,1.64,0.01369,1.0,0.0,0.0,0.0
6323,109.9999,1.38,0.08696,1.0,0.0,0.0,0.0
6325,129.9999,1.28667,0.08077000000000001,1.0,0.0,0.0,0.0
6326,139.9999,1.39333,0.0448,1.0,0.0,0.0,0.0
6328,159.9999,1.44667,0.12441,1.0,0.0,0.0,0.0
6330,179.9999,1.36,0.05403,1.0,0.0,0.0,0.0
6331,189.9999,1.42,0.01363,1.0,0.0,0.0,0.0
6332,199.9999,1.37333,0.06598,1.0,0.0,0.0,0.0
6333,209.9999,1.4933299999999998,0.09087,1.0,0.0,0.0,0.0
6335,229.9999,1.31333,0.02714,1.0,0.0,0.0,0.0
6339,269.9999,1.32,0.04132,1.0,0.0,0.0,0.0
6340,279.9999,1.32,0.04409,1.0,0.0,0.0,0.0
6341,289.9999,1.54667,0.08142,1.0,0.0,0.0,0.0
6342,299.9999,1.5066700000000002,0.03941,1.0,0.0,0.0,0.0
6344,319.9999,1.38,0.06865,1.0,0.0,0.0,0.0
6346,339.9999,1.4933299999999998,0.09595,1.0,0.0,0.0,0.0
6350,379.9999,1.35333,0.016040000000000002,1.0,0.0,0.0,0.0
6351,389.9999,1.35333,0.06742000000000001,1.0,0.0,0.0,0.0
6353,409.9999,1.4,0.01937,1.0,0.0,0.0,0.0
6356,439.9999,1.41333,0.05028,1.0,0.0,0.0,0.0
6358,459.9999,1.32667,0.04678,1.0,0.0,0.0,0.0
6359,469.9999,1.46,0.06206,1.0,0.0,0.0,0.0
6365,529.9999,1.39333,0.09599,1.0,0.0,0.0,0.0
6366,539.9999,1.38,0.08949,1.0,0.0,0.0,0.0
6367,549.9999,1.38667,0.05461,1.0,0.0,0.0,0.0
6368,559.9999,1.29333,0.09267,1.0,0.0,0.0,0.0
6369,569.9999,1.35333,0.03068,1.0,0.0,0.0,0.0
6371,589.9999,1.38667,0.07128,1.0,0.0,0.0,0.0
6374,619.9999,1.36,0.07119,1.0,0.0,0.0,0.0
6375,629.9999,1.22,0.03489,1.0,0.0,0.0,0.0
6376,639.9999,1.38,0.01536,1.0,0.0,0.0,0.0
6378,659.9999,1.36667,0.10839,1.0,0.0,0.0,0.0
6381,689.9999,1.4,0.07267,1.0,0.0,0.0,0.0
6383,709.9999,1.52667,0.14523,1.0,0.0,0.0,0.0
6384,719.9999,1.42,0.07028999999999999,1.0,0.0,0.0,0.0
6386,739.9999,1.46,0.0781,1.0,0.0,0.0,0.0
6387,749.9999,1.31333,0.06359,1.0,0.0,0.0,0.0
6388,759.9999,1.44,0.08324,1.0,0.0,0.0,0.0
6391,789.9999,1.44667,0.04436,1.0,0.0,0.0,0.0
6392,799.9999,1.42,0.06762,1.0,0.0,0.0,0.0
6394,819.9999,1.46667,0.05591,1.0,0.0,0.0,0.0
6404,109.9999,1.4,0.01836,1.0,0.0,0.0,0.0
6406,129.9999,1.56667,0.04935,1.0,0.0,0.0,0.0
6407,139.9999,1.48,0.031580000000000004,1.0,0.0,0.0,0.0
6409,159.9999,1.47333,0.06215,1.0,0.0,0.0,0.0
6410,169.9999,1.44667,0.0463,1.0,0.0,0.0,0.0
6411,179.9999,1.38667,0.03482,1.0,0.0,0.0,0.0
6412,189.9999,1.44667,0.053320000000000006,1.0,0.0,0.0,0.0
6413,199.9999,1.5133299999999998,0.04149,1.0,0.0,0.0,0.0
6415,219.9999,1.44,0.09212,1.0,0.0,0.0,0.0
6418,249.9999,1.48,0.0829,1.0,0.0,0.0,0.0
6420,269.9999,1.54667,0.06329,1.0,0.0,0.0,0.0
6421,279.9999,1.52,0.03125,1.0,0.0,0.0,0.0
6422,289.9999,1.5133299999999998,0.0142,1.0,0.0,0.0,0.0
6428,349.9999,1.44667,0.06772,1.0,0.0,0.0,0.0
6430,369.9999,1.36,0.04307,1.0,0.0,0.0,0.0
6432,389.9999,1.5,0.10611,1.0,0.0,0.0,0.0
6436,429.9999,1.4,0.00218,1.0,0.0,0.0,0.0
6438,449.9999,1.45333,0.10092,1.0,0.0,0.0,0.0
6439,459.9999,1.41333,0.03048,1.0,0.0,0.0,0.0
6447,539.9999,1.41333,0.04473,1.0,0.0,0.0,0.0
6449,559.9999,1.42,0.033030000000000004,1.0,0.0,0.0,0.0
6450,569.9999,1.39333,0.0461,1.0,0.0,0.0,0.0
6451,579.9999,1.56,0.04668,1.0,0.0,0.0,0.0
6454,609.9999,1.46,0.032330000000000005,1.0,0.0,0.0,0.0
6456,629.9999,1.5133299999999998,0.03369,1.0,0.0,0.0,0.0
6458,649.9999,1.5066700000000002,0.04502,1.0,0.0,0.0,0.0
6459,659.9999,1.5133299999999998,0.11414,1.0,0.0,0.0,0.0
6462,689.9999,1.4866700000000002,0.05351,1.0,0.0,0.0,0.0
6463,699.9999,1.47333,0.048310000000000006,1.0,0.0,0.0,0.0
6464,709.9999,1.5066700000000002,0.06019,1.0,0.0,0.0,0.0
6465,719.9999,1.58667,0.04488,1.0,0.0,0.0,0.0
6466,729.9999,1.41333,0.02835,1.0,0.0,0.0,0.0
6468,749.9999,1.43333,0.12323,1.0,0.0,0.0,0.0
6470,769.9999,1.5066700000000002,0.03687,1.0,0.0,0.0,0.0
6471,779.9999,1.47333,0.03229,1.0,0.0,0.0,0.0
6474,809.9999,1.34667,0.04959,1.0,0.0,0.0,0.0
6477,839.9999,1.42,0.1029,1.0,0.0,0.0,0.0
6478,849.9999,1.46,0.032260000000000004,1.0,0.0,0.0,0.0
6482,889.9999,1.47333,0.10831,1.0,0.0,0.0,0.0
6483,899.9999,1.45333,0.031160000000000007,1.0,0.0,0.0,0.0
6487,129.9999,2.55333,0.10734,1.0,1.0,0.0,0.0
6489,149.9999,2.77333,0.09677,1.0,0.0,0.0,0.0
6490,159.9999,2.36667,0.1353,1.0,0.0,0.0,0.0
6491,169.9999,2.43333,0.053979999999999986,1.0,0.0,0.0,0.0
6493,189.9999,2.27333,0.08238999999999999,1.0,0.0,0.0,0.0
6494,199.9999,2.16,0.05956,1.0,0.0,0.0,0.0
6495,209.9999,2.1066700000000003,0.0355,1.0,0.0,0.0,0.0
6500,259.9999,1.90667,0.04607,1.0,0.0,0.0,0.0
6501,269.9999,1.98667,0.06127000000000001,1.0,0.0,0.0,0.0
6502,279.9999,1.93333,0.0328,1.0,0.0,0.0,0.0
6506,319.9999,1.90667,0.07776,1.0,0.0,0.0,0.0
6507,329.9999,1.9,0.10977,1.0,0.0,0.0,0.0
6509,349.9999,1.79333,0.08139,1.0,0.0,0.0,0.0
6510,359.9999,1.76667,0.05015,1.0,0.0,0.0,0.0
6512,379.9999,1.80667,0.06807,1.0,0.0,0.0,0.0
6515,409.9999,1.88,0.04304,1.0,0.0,0.0,0.0
6517,429.9999,1.66667,0.0171,1.0,0.0,0.0,0.0
6519,449.9999,1.62667,0.04214,1.0,0.0,0.0,0.0
6520,459.9999,1.9,0.03291,1.0,0.0,0.0,0.0
6521,469.9999,1.73333,0.04183,1.0,0.0,0.0,0.0
6522,479.9999,1.90667,0.03714,1.0,0.0,0.0,0.0
6523,489.9999,1.76,0.01987,1.0,0.0,0.0,0.0
6524,499.9999,1.83333,0.03625,1.0,0.0,0.0,0.0
6527,529.9999,1.82,0.07231,1.0,0.0,0.0,0.0
6529,549.9999,1.74,0.05019,1.0,0.0,0.0,0.0
6530,559.9999,1.70667,0.04985,1.0,0.0,0.0,0.0
6532,579.9999,1.78667,0.13552999999999998,1.0,0.0,0.0,0.0
6534,599.9999,1.6,0.03741,1.0,0.0,0.0,0.0
6535,609.9999,1.84667,0.042710000000000005,1.0,0.0,0.0,0.0
6536,619.9999,1.72667,0.04523,1.0,0.0,0.0,0.0
6537,629.9999,1.69333,0.07658999999999999,1.0,0.0,0.0,0.0
6538,639.9999,1.69333,0.07296,1.0,0.0,0.0,0.0
6540,659.9999,1.72,0.06027,1.0,0.0,0.0,0.0
6541,669.9999,1.7,0.01652,1.0,0.0,0.0,0.0
6542,679.9999,1.7,0.02654,1.0,0.0,0.0,0.0
6543,689.9999,1.62667,0.05412,1.0,0.0,0.0,0.0
6546,719.9999,1.72,0.05541,1.0,0.0,0.0,0.0
6549,749.9999,1.79333,0.03411,1.0,0.0,0.0,0.0
6551,769.9999,1.63333,0.07496,1.0,0.0,0.0,0.0
6553,789.9999,1.89333,0.05119,1.0,0.0,0.0,0.0
6554,799.9999,1.72,0.02587,1.0,0.0,0.0,0.0
6555,809.9999,1.86,0.04093,1.0,0.0,0.0,0.0
6556,819.9999,1.7533299999999998,0.06757,1.0,0.0,0.0,0.0
6557,829.9999,1.68667,0.0282,1.0,0.0,0.0,0.0
6558,839.9999,1.69333,0.07269,1.0,0.0,0.0,0.0
6559,849.9999,1.59333,0.02987,1.0,0.0,0.0,0.0
6560,859.9999,1.76667,0.04236,1.0,0.0,0.0,0.0
6561,869.9999,1.77333,0.0203,1.0,0.0,0.0,0.0
6562,879.9999,1.73333,0.03653,1.0,0.0,0.0,0.0
6564,899.9999,1.67333,0.06771,1.0,0.0,0.0,0.0
6568,129.9999,2.51333,0.08622,1.0,1.0,0.0,0.0
6570,149.9999,2.42667,0.10531,1.0,0.0,0.0,0.0
6571,159.9999,2.32,0.06942000000000001,1.0,0.0,0.0,0.0
6572,169.9999,2.32,0.01864,1.0,0.0,0.0,0.0
6575,199.9999,2.16667,0.04403,1.0,0.0,0.0,0.0
6576,209.9999,2.23333,0.0827,1.0,0.0,0.0,0.0
6577,219.9999,2.1,0.02987,1.0,0.0,0.0,0.0
6580,249.9999,2.1,0.05419,1.0,0.0,0.0,0.0
6581,259.9999,2.01333,0.09157,1.0,0.0,0.0,0.0
6582,269.9999,1.95333,0.07552,1.0,0.0,0.0,0.0
6584,289.9999,1.8,0.06089,1.0,0.0,0.0,0.0
6589,339.9999,1.88667,0.0624,1.0,0.0,0.0,0.0
6595,399.9999,1.71333,0.08111,1.0,0.0,0.0,0.0
6601,459.9999,1.81333,0.0797,1.0,0.0,0.0,0.0
6602,469.9999,1.86667,0.06837,1.0,0.0,0.0,0.0
6603,479.9999,1.72,0.03801,1.0,0.0,0.0,0.0
6604,489.9999,1.81333,0.05628,1.0,0.0,0.0,0.0
6605,499.9999,1.9,0.07902999999999999,1.0,0.0,0.0,0.0
6606,509.9999,1.61333,0.10821,1.0,0.0,0.0,0.0
6607,519.9999,1.52667,0.00294,1.0,0.0,0.0,0.0
6608,529.9999,1.58667,0.04298,1.0,0.0,0.0,0.0
6609,539.9999,1.72,0.07943,1.0,0.0,0.0,0.0
6610,549.9999,1.55333,0.02167,1.0,0.0,0.0,0.0
6611,559.9999,1.66,0.10385,1.0,0.0,0.0,0.0
6612,569.9999,1.60667,0.05645,1.0,0.0,0.0,0.0
6613,579.9999,1.57333,0.04462,1.0,0.0,0.0,0.0
6614,589.9999,1.6,0.03733,1.0,0.0,0.0,0.0
6616,609.9999,1.7466700000000002,0.07926,1.0,0.0,0.0,0.0
